angle,sine,prediction,anomaly score
2017-10-17 16:53:00,0.4,0.40529841728312227,0.0
2017-10-17 16:53:00,0.4,0.40370889209818556,0.0
2017-10-17 16:53:00,0.6,0.4025962244687299,0.0
2017-10-17 16:53:00,0.4,0.4025962244687299,0.0
2017-10-17 16:53:00,0.4,0.4018173571281109,0.0
2017-10-17 16:53:00,0.4,0.4012721499896776,0.0
2017-10-17 16:53:00,0.4,0.4008905049927743,0.0
2017-10-17 16:53:00,0.4,0.4,0.0
2017-10-17 16:53:00,0.4,0.4004363474464594,0.0
2017-10-17 16:53:00,0.4,0.40030544321252154,0.0
2017-10-17 16:53:00,0.4,0.40021381024876507,0.0
2017-10-17 16:53:00,0.2,0.4001496671741355,0.0
2017-10-17 16:53:00,0.4,0.34010476702189485,0.0
2017-10-17 16:53:00,0.5,0.3580733369153264,0.0
2017-10-17 16:53:00,0.4,0.40065133584072843,0.0
2017-10-17 16:53:00,0.4,0.40045593508850985,0.0
2017-10-17 16:53:00,0.4,0.4003191545619569,0.0
2017-10-17 16:53:00,0.4,0.40022340819336977,0.0
2017-10-17 16:53:00,0.3,0.40015638573535883,0.0
2017-10-17 16:53:00,0.4,0.37010947001475114,0.0
2017-10-17 16:53:00,0.3,0.3790766290103258,0.0
2017-10-17 16:53:00,0.4,0.35535364030722805,0.0
2017-10-17 16:53:00,0.4,0.3687475482150596,0.0
2017-10-17 16:53:00,0.4,0.3781232837505417,0.0
2017-10-17 16:53:00,0.5,0.3846862986253792,0.0
2017-10-17 16:53:00,0.4,0.4192804090377654,0.0
2017-10-17 16:53:00,0.4,0.4,0.0
2017-10-17 16:53:00,0.3,0.409447400428505,0.0
2017-10-17 16:53:00,0.4,0.4,0.0
2017-10-17 16:53:00,0.4,0.3836292262099674,0.0
2017-10-17 16:53:00,0.6,0.38854045834697715,0.0
2017-10-17 16:53:00,0.8,0.38854045834697715,0.0
2017-10-17 16:53:00,1.2,0.38854045834697715,0.0
2017-10-17 16:53:00,0.8,0.38854045834697715,0.0
2017-10-17 16:53:00,0.5,0.38854045834697715,0.0
2017-10-17 16:53:00,0.4,0.421978320842884,0.0
2017-10-17 16:53:00,0.3,0.4153848245900188,0.0
2017-10-17 16:53:00,0.4,0.3807693772130132,0.0
2017-10-17 16:53:00,0.3,0.3865385640491092,0.0
2017-10-17 16:53:00,0.4,0.36057699483437644,0.0
2017-10-17 16:53:00,0.4,0.3724038963840635,0.0
2017-10-17 16:53:00,0.4,0.38068272746884446,0.0
2017-10-17 16:53:00,0.6,0.3864779092281911,0.0
2017-10-17 16:53:00,0.3,0.3864779092281911,0.0
2017-10-17 16:53:00,0.5,0.36053453645973377,0.0
2017-10-17 16:53:00,0.4,0.40237417552181365,0.0
2017-10-17 16:53:00,0.5,0.4016619228652695,0.0
2017-10-17 16:53:00,0.3,0.4311633460056886,0.0
2017-10-17 16:53:00,0.5,0.39181434220398204,0.0
2017-10-17 16:53:00,0.4,0.6773295095999998,0.0
2017-10-17 16:53:00,0.5,0.41698902767995116,0.0
2017-10-17 16:53:00,0.4,0.44189231937596574,0.0
2017-10-17 16:53:00,0.5,0.42932462356317597,0.0
2017-10-17 16:53:00,0.4,0.4505272364942231,0.0
2017-10-17 16:53:00,0.5,0.43536906554595617,0.0
2017-10-17 16:53:00,0.4,0.45475834588216935,0.0
2017-10-17 16:53:00,0.6,0.4383308421175185,0.0
2017-10-17 16:53:00,0.4,0.4383308421175185,0.0
2017-10-17 16:53:00,0.3,0.4268315894822629,0.0
2017-10-17 16:53:00,0.4,0.388782112637584,0.0
2017-10-17 16:53:00,0.3,0.3921474788463088,0.0
2017-10-17 16:53:00,0.5,0.3645032351924161,0.0
2017-10-17 16:53:00,0.5,0.40515226463469123,0.0
2017-10-17 16:53:00,0.3,0.3,0.0
2017-10-17 16:53:00,0.4,0.4,0.0
2017-10-17 16:53:00,0.7,0.7,0.0
2017-10-17 16:53:00,0.5,0.39546722676969903,0.0
2017-10-17 16:53:00,0.3,0.42682705873878934,0.0
2017-10-17 16:53:00,0.5,0.3887789411171525,0.0
2017-10-17 16:53:00,0.4,0.4221452587820067,0.0
2017-10-17 16:53:00,0.4,0.41550168114740466,0.0
2017-10-17 16:53:00,0.4,0.4108511768031832,0.0
2017-10-17 16:53:00,0.5,0.40759582376222825,0.0
2017-10-17 16:53:00,0.4,0.4353170766335598,0.0
2017-10-17 16:53:00,0.5,0.4247219536434918,0.0
2017-10-17 16:53:00,0.4,0.6678914597039999,0.0
2017-10-17 16:53:00,0.5,0.43311375728531093,0.0
2017-10-17 16:53:00,0.4,0.4531796300997176,0.0
2017-10-17 16:53:00,0.5,0.43722574106980233,0.0
2017-10-17 16:53:00,0.5,0.45605801874886165,0.0
2017-10-17 16:53:00,0.5,0.4692406131242032,0.0
2017-10-17 16:53:00,0.4,0.4784684291869422,0.0
2017-10-17 16:53:00,0.5,0.4549279004308595,0.0
2017-10-17 16:53:00,0.4,0.46844953030160164,0.0
2017-10-17 16:53:00,0.4,0.4,0.0
2017-10-17 16:53:00,0.5,0.43354026984778476,0.0
2017-10-17 16:53:00,0.5,0.45347818889344926,0.0
2017-10-17 16:53:00,0.5,0.46743473222541443,0.0
2017-10-17 16:53:00,0.5,0.47720431255779006,0.0
2017-10-17 16:53:00,0.5,0.484043018790453,0.0
2017-10-17 16:53:00,0.4,0.48883011315331704,0.0
2017-10-17 16:53:00,0.3,0.4621810792073219,0.0
2017-10-17 16:53:00,0.4,0.4135267554451253,0.0
2017-10-17 16:53:00,0.4,0.4094687288115877,0.0
2017-10-17 16:53:00,0.7,0.40662811016811135,0.0
2017-10-17 16:53:00,0.4,0.40662811016811135,0.0
2017-10-17 16:53:00,0.4,0.4046396771176779,0.0
2017-10-17 16:53:00,0.3,0.4032477739823745,0.0
2017-10-17 16:53:00,0.4,0.3722734417876621,0.0
2017-10-17 16:53:00,0.4,0.3805914092513634,0.0
2017-10-17 16:53:00,0.5,0.3864139864759544,0.0
2017-10-17 16:53:00,0.4,0.42048979053316804,0.0
2017-10-17 16:53:00,0.5,0.4143428533732176,0.0
2017-10-17 16:53:00,0.4,0.4400399973612523,0.0
2017-10-17 16:53:00,0.4,0.4280279981528766,0.0
2017-10-17 16:53:00,0.4,0.4196195987070136,0.0
2017-10-17 16:53:00,0.4,0.41373371909490947,0.0
2017-10-17 16:53:00,0.4,0.4096136033664366,0.0
2017-10-17 16:53:00,0.4,0.4067295223565056,0.0
2017-10-17 16:53:00,0.5,0.4047106656495539,0.0
2017-10-17 16:53:00,0.4,0.43329746595468766,0.0
2017-10-17 16:53:00,0.4,0.42330822616828134,0.0
2017-10-17 16:53:00,0.4,0.41631575831779694,0.0
2017-10-17 16:53:00,0.3,0.41142103082245784,0.0
2017-10-17 16:53:00,0.4,0.37799472157572045,0.0
2017-10-17 16:53:00,0.4,0.3845963051030043,0.0
2017-10-17 16:53:00,0.4,0.389217413572103,0.0
2017-10-17 16:53:00,0.4,0.39245218950047206,0.0
2017-10-17 16:53:00,0.5,0.3947165326503304,0.0
2017-10-17 16:53:00,0.4,0.4263015728552313,0.0
2017-10-17 16:53:00,0.5,0.41841110099866186,0.0
2017-10-17 16:53:00,0.4,0.44288777069906327,0.0
2017-10-17 16:53:00,0.4,0.43002143948934424,0.0
2017-10-17 16:53:00,0.4,0.42101500764254096,0.0
2017-10-17 16:53:00,0.5,0.41471050534977866,0.0
2017-10-17 16:53:00,0.4,0.440297353744845,0.0
2017-10-17 16:53:00,0.4,0.4282081476213915,0.0
2017-10-17 16:53:00,0.4,0.419745703334974,0.0
2017-10-17 16:53:00,0.4,0.4138219923344818,0.0
2017-10-17 16:53:00,0.4,0.4096753946341372,0.0
2017-10-17 16:53:00,0.4,0.406772776243896,0.0
2017-10-17 16:53:00,0.5,0.4047409433707272,0.0
2017-10-17 16:53:00,0.4,0.43331866035950906,0.0
2017-10-17 16:53:00,0.4,0.42332306225165633,0.0
2017-10-17 16:53:00,0.5,0.41632614357615944,0.0
2017-10-17 16:53:00,0.3,0.4414283005033116,0.0
2017-10-17 16:53:00,0.5,0.39899981035231813,0.0
2017-10-17 16:53:00,0.4,0.4292998672466226,0.0
2017-10-17 16:53:00,0.4,0.4205099070726358,0.0
2017-10-17 16:53:00,0.4,0.414356934950845,0.0
2017-10-17 16:53:00,0.5,0.4100498544655915,0.0
2017-10-17 16:53:00,0.4,0.437034898125914,0.0
2017-10-17 16:53:00,0.5,0.4259244286881398,0.0
2017-10-17 16:53:00,0.4,0.4481471000816978,0.0
2017-10-17 16:53:00,0.5,0.43370297005718844,0.0
2017-10-17 16:53:00,0.4,0.45359207904003185,0.0
2017-10-17 16:53:00,0.5,0.43751445532802224,0.0
2017-10-17 16:53:00,0.4,0.4562601187296156,0.0
2017-10-17 16:53:00,0.4,0.4393820831107309,0.0
2017-10-17 16:53:00,0.4,0.42756745817751163,0.0
2017-10-17 16:53:00,0.5,0.4192972207242581,0.0
2017-10-17 16:53:00,0.4,0.4435080545069806,0.0
2017-10-17 16:53:00,0.5,0.4304556381548864,0.0
2017-10-17 16:53:00,0.4,0.45131894670842043,0.0
2017-10-17 16:53:00,0.3,0.43592326269589426,0.0
2017-10-17 16:53:00,0.4,0.3951462838871259,0.0
2017-10-17 16:53:00,0.4,0.3966023987209881,0.0
2017-10-17 16:53:00,0.5,0.39762167910469165,0.0
2017-10-17 16:53:00,0.4,0.42833517537328414,0.0
2017-10-17 16:53:00,0.5,0.41983462276129885,0.0
